"item","itemLabel","yob","yod","occupationLabel","citizenLabel","birthcountryLabel"
"http://www.wikidata.org/entity/Q112076931","Joachim da Fonseca",NA,1944,"lumberjack","","Portugal"
"http://www.wikidata.org/entity/Q112076931","Joachim da Fonseca",NA,1944,"French Resistance fighter","","Portugal"
"http://www.wikidata.org/entity/Q938320","Peter of Rates",500,60,"priest","Ancient Rome","Portugal"
"http://www.wikidata.org/entity/Q1779302","João Soares de Paiva",1140,NA,"troubadour","Kingdom of Portugal","Portugal"
"http://www.wikidata.org/entity/Q576323","Mafalda of Portugal",1197,1256,"nun","Portugal","Portugal"
"http://www.wikidata.org/entity/Q576323","Mafalda of Portugal",1197,1257,"nun","Portugal","Portugal"
"http://www.wikidata.org/entity/Q10311047","João Anes de Brito",1230,1295,"","","Portugal"
"http://www.wikidata.org/entity/Q10312168","João Rodrigues do Lago",1300,1372,"","","Portugal"
"http://www.wikidata.org/entity/Q10326875","Martim Lourenço da Cunha",1300,1360,"land owner","Kingdom of Portugal","Portugal"
"http://www.wikidata.org/entity/Q18156901","Fernando Afonso de Albuquerque",1327,1387,"military personnel","Portugal","Portugal"
"http://www.wikidata.org/entity/Q18156901","Fernando Afonso de Albuquerque",1327,1387,"politician","Portugal","Portugal"
"http://www.wikidata.org/entity/Q3187277","João Alfonso Esteves",1340,1415,"Catholic priest","Portugal","Portugal"
"http://www.wikidata.org/entity/Q18156952","Gonçalo Vasques Coutinho, 2nd Marshal of Portugal",1360,1421,"military officer","Kingdom of Portugal","Portugal"
"http://www.wikidata.org/entity/Q18156952","Gonçalo Vasques Coutinho, 2nd Marshal of Portugal",1360,1421,"official","Kingdom of Portugal","Portugal"
"http://www.wikidata.org/entity/Q5444985","Fernando de Castro, senhor do Paul do Boquilobo",1380,1441,"diplomat","Kingdom of Portugal","Portugal"
"http://www.wikidata.org/entity/Q5444985","Fernando de Castro, senhor do Paul do Boquilobo",1380,1441,"official","Kingdom of Portugal","Portugal"
"http://www.wikidata.org/entity/Q5444985","Fernando de Castro, senhor do Paul do Boquilobo",1380,1441,"ship captain","Kingdom of Portugal","Portugal"
"http://www.wikidata.org/entity/Q5444985","Fernando de Castro, senhor do Paul do Boquilobo",1380,1441,"land owner","Kingdom of Portugal","Portugal"
"http://www.wikidata.org/entity/Q3266713","Luis Gonçalves de Amaral",1381,1444,"Catholic priest","Portugal","Portugal"
"http://www.wikidata.org/entity/Q2756924","António Martins de Chaves",1390,1447,"Catholic priest","Portugal","Portugal"
"http://www.wikidata.org/entity/Q19561255","Lopo de Alpoim",1400,1400,"politician","Portugal","Portugal"
"http://www.wikidata.org/entity/Q28708032","Juan Alonso Pimentel y Fonseca",1400,1419,"","","Portugal"
"http://www.wikidata.org/entity/Q23683167","Fernão da Silveira, o Regedor",1401,1493,"writer","Portugal","Portugal"
"http://www.wikidata.org/entity/Q23683167","Fernão da Silveira, o Regedor",1401,1493,"poet","Portugal","Portugal"
"http://www.wikidata.org/entity/Q23683167","Fernão da Silveira, o Regedor",1401,1493,"jurist","Portugal","Portugal"
"http://www.wikidata.org/entity/Q23683167","Fernão da Silveira, o Regedor",1401,1493,"diplomat","Portugal","Portugal"
"http://www.wikidata.org/entity/Q1170241","Afonso, Marquis of Valença",1402,1460,"aristocrat","","Portugal"
"http://www.wikidata.org/entity/Q965686","Peter, Constable of Portugal",1429,1466,"writer","Portugal","Portugal"
"http://www.wikidata.org/entity/Q965686","Peter, Constable of Portugal",1429,1466,"writer","Crown of Aragon","Portugal"
"http://www.wikidata.org/entity/Q965686","Peter, Constable of Portugal",1429,1466,"military personnel","Portugal","Portugal"
"http://www.wikidata.org/entity/Q965686","Peter, Constable of Portugal",1429,1466,"military personnel","Crown of Aragon","Portugal"
"http://www.wikidata.org/entity/Q965686","Peter, Constable of Portugal",1429,1466,"politician","Portugal","Portugal"
"http://www.wikidata.org/entity/Q965686","Peter, Constable of Portugal",1429,1466,"politician","Crown of Aragon","Portugal"
"http://www.wikidata.org/entity/Q2721041","Infanta Beatrice, Duchess of Viseu",1430,1506,"aristocrat","Portugal","Portugal"
"http://www.wikidata.org/entity/Q5444983","Fernando de Almada, 2nd Count of Avranches",1430,1496,"","Portugal","Portugal"
"http://www.wikidata.org/entity/Q767582","John, Prince of Antioch",1431,1457,"politician","Portugal","Portugal"
"http://www.wikidata.org/entity/Q258042","Isabella of Coimbra",1432,1455,"queen","http://www.wikidata.org/.well-known/genid/972bd29b507471d50ceeda5db530a43a","Portugal"
"http://www.wikidata.org/entity/Q742662","James of Coimbra",1433,1459,"Catholic priest","Portugal","Portugal"
"http://www.wikidata.org/entity/Q16208541","Diego de Melo Coutinho",1450,1600,"explorer","","Portugal"
"http://www.wikidata.org/entity/Q3484497","Simon de Miranda",1450,1515,"","Portugal","Portugal"
"http://www.wikidata.org/entity/Q10312509","João de Meneses, capitão de Arzila e Azamor",1460,1514,"military personnel","Portugal","Portugal"
"http://www.wikidata.org/entity/Q10312509","João de Meneses, capitão de Arzila e Azamor",1460,1514,"poet","Portugal","Portugal"
"http://www.wikidata.org/entity/Q20716472","Rui Gomes de Abreu, alcalde",1460,1530,"politician","","Portugal"
"http://www.wikidata.org/entity/Q818375","Benvenida Abrabanel",1470,1560,"businessperson","","Portugal"
"http://www.wikidata.org/entity/Q818375","Benvenida Abrabanel",1470,1560,"banker","","Portugal"
"http://www.wikidata.org/entity/Q818375","Benvenida Abrabanel",1470,1560,"philanthropist","","Portugal"
"http://www.wikidata.org/entity/Q1583136","Simón de Alcazaba y Sotomayor",1470,1535,"explorer","Portugal","Portugal"
"http://www.wikidata.org/entity/Q3040481","Duarte de Meneses",1488,1539,"military officer","Kingdom of Portugal","Portugal"
"http://www.wikidata.org/entity/Q724514","Gregório Lopes",1490,1550,"painter","Portugal","Portugal"
"http://www.wikidata.org/entity/Q4889683","Pere Nunyes",1490,1554,"painter","Portugal","Portugal"
"http://www.wikidata.org/entity/Q1029176","Jorge de Menezes",1498,1537,"explorer","Portugal","Portugal"
"http://www.wikidata.org/entity/Q1220600","Diego de Torralva",1500,1566,"architect","Portugal","Portugal"
"http://www.wikidata.org/entity/Q1220600","Diego de Torralva",1500,1566,"sculptor","Portugal","Portugal"
"http://www.wikidata.org/entity/Q1226859","Diogo Rodrigues",1500,1577,"explorer","Portugal","Portugal"
"http://www.wikidata.org/entity/Q6172980","Álvaro de Mezquita",1500,1600,"sailor","Portugal","Portugal"
"http://www.wikidata.org/entity/Q6172980","Álvaro de Mezquita",1500,1600,"explorer","Portugal","Portugal"
"http://www.wikidata.org/entity/Q5730035","Blas Cota",1500,1575,"","","Portugal"
"http://www.wikidata.org/entity/Q9012769","Jorge Cabral",1500,1599,"military personnel","Portugal","Portugal"
"http://www.wikidata.org/entity/Q9012769","Jorge Cabral",1500,1599,"explorer","Portugal","Portugal"
"http://www.wikidata.org/entity/Q3040480","Duarte da Costa",1505,1560,"politician","Portugal","Portugal"
"http://www.wikidata.org/entity/Q5439714","Febo Moniz",1515,1580,"cardinal","","Portugal"
"http://www.wikidata.org/entity/Q10284712","Francisco Coutinho, 3rd Count of Redondo",1517,1564,"explorer","","Portugal"
"http://www.wikidata.org/entity/Q10321729","Luís de Ataíde, 3rd Count of Atouguia",1517,1581,"diplomat","Kingdom of Portugal","Portugal"
"http://www.wikidata.org/entity/Q3086917","Vicente Lusitano",1520,1561,"composer","Portugal","Portugal"
"http://www.wikidata.org/entity/Q3086917","Vicente Lusitano",1520,1561,"music theorist","Portugal","Portugal"
"http://www.wikidata.org/entity/Q4777635","António de Noronha",1520,1569,"military personnel","Portugal","Portugal"
"http://www.wikidata.org/entity/Q10312504","João de Mendonça Furtado",1530,1578,"military personnel","Portugal","Portugal"
"http://www.wikidata.org/entity/Q10285448","Francisco de Sousa",1540,1611,"","Portugal","Portugal"
"http://www.wikidata.org/entity/Q1524798","Jacob Tirado",1540,1620,"","Portugal","Portugal"
"http://www.wikidata.org/entity/Q16489668","Ambrósio Fernandes Brandão",1555,1618,"writer","Portugal","Portugal"
"http://www.wikidata.org/entity/Q16489668","Ambrósio Fernandes Brandão",1555,1618,"sugar works master","Portugal","Portugal"
"http://www.wikidata.org/entity/Q9618476","Antão de Almada, 7.º conde de Avranches",1573,1644,"military personnel","Portugal","Portugal"
"http://www.wikidata.org/entity/Q5526539","Gaspar Dias",1600,1671,"painter","Portugal","Portugal"
"http://www.wikidata.org/entity/Q2318247","Bartolomeu Português",1601,1669,"privateer","Portugal","Portugal"
"http://www.wikidata.org/entity/Q19895171","Gonçalo Coutinho, 2nd Count of Marialva",1629,1634,"politician","","Portugal"
"http://www.wikidata.org/entity/Q10321675","Luís Vaía Monteiro",1660,1732,"captain","Portugal","Portugal"
"http://www.wikidata.org/entity/Q10321675","Luís Vaía Monteiro",1660,1732,"colonial administrator","Portugal","Portugal"
"http://www.wikidata.org/entity/Q1772318","João da Motta e Silva",1685,1747,"politician","Kingdom of Portugal","Portugal"
"http://www.wikidata.org/entity/Q1772318","João da Motta e Silva",1685,1747,"Catholic priest","Kingdom of Portugal","Portugal"
"http://www.wikidata.org/entity/Q701778","Baron Diego Pereira d'Aguilar",1699,1759,"banker","","Portugal"
"http://www.wikidata.org/entity/Q53499400","Joaquim José Codina",1720,1793,"painter","","Portugal"
"http://www.wikidata.org/entity/Q53499400","Joaquim José Codina",1720,1793,"drawer","","Portugal"
"http://www.wikidata.org/entity/Q53499400","Joaquim José Codina",1720,1793,"watercolorist","","Portugal"
"http://www.wikidata.org/entity/Q10284601","Francisco Antônio da Veiga Cabral da Câmara",1733,1810,"","Portugal","Portugal"
"http://www.wikidata.org/entity/Q15631814","José Mazza",1735,1797,"","Portugal","Portugal"
"http://www.wikidata.org/entity/Q107201927","Maria Francesca Todi",1748,1793,"opera singer","Portugal","Portugal"
"http://www.wikidata.org/entity/Q8250199","Diogo de Sousa, conde do Rio Pardo",1755,1829,"military personnel","Kingdom of Portugal","Portugal"
"http://www.wikidata.org/entity/Q10311974","João Paulo Bezerra de Seixas",1756,1817,"civil servant","","Portugal"
"http://www.wikidata.org/entity/Q7357399","Rodrigo Pinto Guedes, Baron of Rio da Prata",1762,1848,"military personnel","Brazil","Portugal"
"http://www.wikidata.org/entity/Q660778","Pedro Paulo de Figuereido da Cunha e Melo",1770,1855,"Latin Catholic priest","Portugal","Portugal"
"http://www.wikidata.org/entity/Q76370857","John Henry Slessor",1774,1850,"military personnel","","Portugal"
"http://www.wikidata.org/entity/Q14785003","José-Joachim de Gama Machado",1775,1861,"naturalist","Portugal","Portugal"
"http://www.wikidata.org/entity/Q14785003","José-Joachim de Gama Machado",1775,1861,"birdwatching","Portugal","Portugal"
"http://www.wikidata.org/entity/Q97574994","Joseph Antonia Emidy",1775,1835,"musician","","Portugal"
"http://www.wikidata.org/entity/Q97574994","Joseph Antonia Emidy",1775,1835,"musician","",""
"http://www.wikidata.org/entity/Q10268050","Domingos Faustino Correia",1790,1873,"","Brazil","Portugal"
"http://www.wikidata.org/entity/Q16773713","José de Freitas Brandao",1797,1876,"","","Portugal"
"http://www.wikidata.org/entity/Q84049517","Francis Ermatinger",1798,1858,"","","Portugal"
"http://www.wikidata.org/entity/Q182078","Agostinho Alves Ramos",1800,1853,"politician","Brazil","Portugal"
"http://www.wikidata.org/entity/Q6297989","João Albasini",1813,1888,"explorer","South Africa","Portugal"
"http://www.wikidata.org/entity/Q10311347","João Correia Manuel Aboim",1814,1861,"writer","Portugal","Portugal"
"http://www.wikidata.org/entity/Q10311347","João Correia Manuel Aboim",1814,1861,"poet","Portugal","Portugal"
"http://www.wikidata.org/entity/Q10311347","João Correia Manuel Aboim",1814,1861,"amanuensis","Portugal","Portugal"
"http://www.wikidata.org/entity/Q10311347","João Correia Manuel Aboim",1814,1861,"editor","Portugal","Portugal"
"http://www.wikidata.org/entity/Q10311347","João Correia Manuel Aboim",1814,1861,"journalist","Portugal","Portugal"
"http://www.wikidata.org/entity/Q76261064","David Snodgrass",1819,1895,"","","Portugal"
"http://www.wikidata.org/entity/Q22050536","Sebastião José Ribeiro de Sá",1822,1865,"translator","Portugal","Portugal"
"http://www.wikidata.org/entity/Q22050536","Sebastião José Ribeiro de Sá",1822,1865,"contributing editor","Portugal","Portugal"
"http://www.wikidata.org/entity/Q63160611","José Antonio Aguilar Coronel del Castillo",1823,1899,"","Spain","Portugal"
"http://www.wikidata.org/entity/Q21441770","Henry Debosnys",1836,1883,"","","Portugal"
"http://www.wikidata.org/entity/Q10292751","Guilherme Augusto de Brito Capelo",1839,1926,"explorer","Portugal","Portugal"
"http://www.wikidata.org/entity/Q611205","António Mendes Belo",1842,1929,"Catholic priest","Portugal","Portugal"
"http://www.wikidata.org/entity/Q611205","António Mendes Belo",1842,1929,"theologian","Portugal","Portugal"
"http://www.wikidata.org/entity/Q611205","António Mendes Belo",1842,1929,"Catholic deacon","Portugal","Portugal"
"http://www.wikidata.org/entity/Q5414358","Euston Henry Sartorius",1844,1925,"military personnel","United Kingdom of Great Britain and Ireland","Portugal"
"http://www.wikidata.org/entity/Q9637629","Augusto Elias da Silva",1848,1903,"photographer","","Portugal"
"http://www.wikidata.org/entity/Q10308816","José António dos Reis Dâmaso",1850,1895,"writer","Portugal","Portugal"
"http://www.wikidata.org/entity/Q26767442","Frank Stenhouse Creswell",1854,1931,"merchant","United Kingdom","Portugal"
"http://www.wikidata.org/entity/Q26767442","Frank Stenhouse Creswell",1854,1931,"merchant","United Kingdom of Great Britain and Ireland","Portugal"
"http://www.wikidata.org/entity/Q1344985","João Franco",1855,1929,"politician","Portugal","Portugal"
"http://www.wikidata.org/entity/Q1344985","João Franco",1855,1929,"minister","Portugal","Portugal"
"http://www.wikidata.org/entity/Q1442041","Francisco Joaquim Gomes Ribeiro",1855,1900,"painter","Portugal","Portugal"
"http://www.wikidata.org/entity/Q1442041","Francisco Joaquim Gomes Ribeiro",1855,1900,"painter","Brazil","Portugal"
"http://www.wikidata.org/entity/Q20016349","Manuel Padín",1855,1922,"photographer","Portugal","Portugal"
"http://www.wikidata.org/entity/Q59160371","José Fiuza Guimarães",1868,1949,"artist","Portugal","Portugal"
"http://www.wikidata.org/entity/Q59160371","José Fiuza Guimarães",1868,1949,"artist","Brazil","Portugal"
"http://www.wikidata.org/entity/Q59160371","José Fiuza Guimarães",1868,1949,"painter","Portugal","Portugal"
"http://www.wikidata.org/entity/Q59160371","José Fiuza Guimarães",1868,1949,"painter","Brazil","Portugal"
"http://www.wikidata.org/entity/Q15040570","Izzy Gomez",1870,1944,"restaurateur","","Portugal"
"http://www.wikidata.org/entity/Q15040570","Izzy Gomez",1870,1944,"chef","","Portugal"
"http://www.wikidata.org/entity/Q10321236","Luís Alves Tomás",1871,1931,"merchant","","Portugal"
"http://www.wikidata.org/entity/Q59588206","Augusto de Sousa Rosa",1871,1939,"","Portugal","Portugal"
"http://www.wikidata.org/entity/Q89187586","Luis Gonzaga da Fonseca",1878,1963,"Catholic theologian","Portugal","Portugal"
"http://www.wikidata.org/entity/Q14498164","Carlos Sampayo Garrido",1883,1960,"diplomat","Portugal","Portugal"
"http://www.wikidata.org/entity/Q18215832","A. Ferreira de Freitas",1884,1900,"writer","Portugal","Portugal"
"http://www.wikidata.org/entity/Q18215832","A. Ferreira de Freitas",1884,1900,"poet","Portugal","Portugal"
"http://www.wikidata.org/entity/Q2440362","Tomás Cabreira Júnior",1891,1911,"writer","Portugal","Portugal"
"http://www.wikidata.org/entity/Q2440362","Tomás Cabreira Júnior",1891,1911,"poet","Portugal","Portugal"
"http://www.wikidata.org/entity/Q2440362","Tomás Cabreira Júnior",1891,1911,"author","Portugal","Portugal"
"http://www.wikidata.org/entity/Q61000645","Tomás de Barros",1892,1948,"","","Portugal"
"http://www.wikidata.org/entity/Q2831780","Alberto Lello Potella",1893,1949,"military personnel","Portugal","Portugal"
"http://www.wikidata.org/entity/Q2831780","Alberto Lello Potella",1893,1949,"politician","Portugal","Portugal"
"http://www.wikidata.org/entity/Q47555506","Narciso Irala",1896,1988,"writer","Portugal","Portugal"
"http://www.wikidata.org/entity/Q6206343","Joaquim Rodrigues Ferreira",1898,1945,"association football player","Portugal","Portugal"
"http://www.wikidata.org/entity/Q5444596","Fernando António",1899,NA,"association football player","Portugal","Portugal"
"http://www.wikidata.org/entity/Q16073210","José Pimenta",1899,NA,"association football player","Portugal","Portugal"
"http://www.wikidata.org/entity/Q6188216","Jesus Munõz Crespo",1899,1979,"association football player","Portugal","Portugal"
